# Date	Open	High	Low	Close	Volume	MA200	MA50	EMA26	EMA13	FastMACD	SlowMACD	MACDHistogram	ImpulseIndex	CloseSlope	CloseMin14	CloseMax14	FastStochasticK	FastStochasticD	SlowStochasticK	SlowStochasticD
2000-03-07	40.527344	41.015625	40.527344	23.895952	400	26.5373	26.1862	24.9876	24.3574	-0.687147	-0.629905	-0.0572422	0	-0.287901	23.176191	25.623363	29.4119	31.0681	31.0681	25.8463
2000-03-08	41.015625	41.137695	41.015625	24.183853	1100	26.5272	26.1229	24.9281	24.3326	-0.64555	-0.633034	-0.0125157	0	0.287901	23.176191	25.623363	41.1766	37.255	37.255	33.0129
2000-03-09	41.503906	41.503906	40.283203	24.471758	2800	26.5207	26.0509	24.8943	24.3525	-0.582635	-0.622954	0.0403189	1	0.287905	23.176191	25.623363	52.9414	41.1766	41.1766	36.4822
2000-03-10	41.259766	41.748047	41.259766	24.327805	2200	26.5153	25.9761	24.8523	24.3489	-0.538187	-0.606001	0.0678135	0	-0.143953	23.176191	25.623363	47.059	47.059	47.059	41.8302
2000-03-13	41.015625	41.015625	41.015625	24.183853	100	26.5114	25.8868	24.8028	24.3253	-0.508714	-0.586543	0.0778299	0	-0.143952	23.176191	25.623363	41.1766	47.059	47.059	45.0982
2000-03-14	41.259766	41.259766	41.259766	24.327805	600	26.5092	25.8062	24.7676	24.3257	-0.468341	-0.562903	0.094562	1	0.143952	23.176191	25.191515	57.1429	47.9168	47.9168	47.3335
2000-03-15	41.259766	41.259766	40.435741	24.327805	1300	26.5015	25.7227	24.735	24.326	-0.431373	-0.536597	0.105224	1	0	23.176191	24.759655	72.7275	54.762	54.762	49.6455
2000-03-16	42.968750	43.701172	41.625977	25.335466	4600	26.4972	25.6766	24.7795	24.4702	-0.31711	-0.492699	0.17559	1	1.00766	23.176191	25.335466	100	77.5001	77.5001	59.2309
2000-03-17	44.677734	44.677734	43.457031	26.343126	41300	26.499	25.6507	24.8953	24.7378	-0.143591	-0.422878	0.279287	1	1.00766	23.176191	26.343126	100	93.7501	93.7501	76.1539
2000-03-20	43.945313	43.945313	43.945313	25.911276	400	26.4964	25.6133	24.9706	24.9054	-0.0404559	-0.346393	0.305937	1	-0.43185	23.176191	26.343126	86.3638	94.9153	94.9153	89.796
2000-03-21	45.043945	45.043945	45.043945	26.559052	100	26.4982	25.5874	25.0883	25.1416	0.0924832	-0.258618	0.351101	1	0.647776	23.752001	26.559052	100	95.2756	95.2756	94.7215
2000-03-22	47.607422	47.607422	46.630859	28.070547	2500	26.5062	25.5917	25.3092	25.5601	0.316159	-0.143663	0.459822	1	1.5115	23.752001	28.070547	100	95.8042	95.8042	95.3609
2000-03-23	48.339844	48.339844	47.363281	28.502398	3300	26.5148	25.6104	25.5457	25.9804	0.52225	-0.0104801	0.53273	1	0.431851	23.895952	28.502398	100	100	100	97.2287
2000-03-24	48.828125	49.682617	48.828125	28.790300	6400	26.5277	25.6277	25.786	26.3818	0.700733	0.131762	0.56897	1	0.287902	23.895952	28.790300	100	100	100	98.7952
2000-03-27	48.339844	48.828125	48.339844	28.502398	1200	26.5385	25.6435	25.9873	26.6848	0.809617	0.267333	0.542284	0	-0.287902	24.183853	28.790300	93.75	97.9592	97.9592	99.274
2000-03-28	47.851563	47.851563	47.851563	28.214502	1000	26.5515	25.6536	26.1522	26.9033	0.862733	0.386413	0.47632	0	-0.287896	24.183853	28.790300	87.5002	93.8776	93.8776	97.2603
2000-03-29	47.607422	47.851563	47.607422	28.070547	1200	26.5641	25.6622	26.2943	27.07	0.883033	0.485737	0.397296	0	-0.143955	24.183853	28.790300	84.3751	88.5418	88.5418	93.4932
2000-03-30	47.607422	48.095703	46.875000	28.070547	3500	26.5749	25.6795	26.4259	27.213	0.888874	0.566365	0.32251	0	0	24.183853	28.790300	84.3751	85.4168	85.4168	89.3104
2000-03-31	48.828125	48.828125	48.339844	28.790300	1200	26.5875	25.7141	26.601	27.4383	0.940737	0.641239	0.299498	0	0.719753	24.327805	28.790300	100	89.4737	89.4737	87.805
2000-04-03	48.583984	49.560547	48.339844	28.646345	8600	26.5983	25.7472	26.7525	27.6109	0.959167	0.704825	0.254342	0	-0.143955	24.327805	28.790300	96.7741	93.617	93.617	89.4737
2000-04-04	48.583984	48.828125	48.583984	28.646345	1400	26.6076	25.7918	26.8928	27.7588	0.962675	0.756395	0.20628	0	0	25.335466	28.790300	95.8332	97.6744	97.6744	93.4546
2000-04-05	47.607422	48.339844	47.607422	28.070547	3200	26.6141	25.8379	26.9801	27.8033	0.90852	0.78682	0.1217	0	-0.575798	25.911276	28.790300	75.0001	90.6666	90.6666	94.1176
2000-04-06	48.339844	48.339844	47.607422	28.502398	1100	26.6278	25.9041	27.0928	27.9032	0.890187	0.807493	0.0826941	0	0.431851	25.911276	28.790300	90	87.5	87.5	92.4444
2000-04-07	48.583984	48.583984	48.583984	28.646345	200	26.6429	25.9617	27.2079	28.0094	0.877162	0.821427	0.0557354	0	0.143947	26.559052	28.790300	93.5482	85.5856	85.5856	88.1748
2000-04-10	47.729492	48.461914	47.607422	28.142511	15300	26.6555	26.0178	27.2771	28.0284	0.81677	0.820496	-0.00372589	0	-0.503834	28.070547	28.790300	9.99843	81.4813	81.4813	85.3125
2000-04-11	48.339844	48.339844	47.729492	28.502398	2700	26.6721	26.0869	27.3679	28.0961	0.788855	0.814167	-0.0253129	0	0.359887	28.070547	28.790300	59.9999	70.5879	70.5879	81.0698
2000-04-12	48.950195	48.950195	47.408985	28.862276	3400	26.6897	26.1574	27.4786	28.2056	0.786702	0.808674	-0.0219723	1	0.359878	28.070547	28.862276	100	58.064	58.064	73.6193
2000-04-13	48.828125	48.950195	47.851563	28.790300	1600	26.7098	26.2294	27.5758	28.2891	0.770309	0.801001	-0.0306925	0	-0.071976	28.070547	28.862276	90.909	84.3749	84.3749	71.0523
2000-04-14	48.706055	48.828125	47.851563	28.718332	6500	26.725	26.2783	27.6604	28.3504	0.742945	0.78939	-0.0464446	0	-0.071968	28.070547	28.862276	81.819	90.9093	90.9093	78.1249
2000-04-17	46.142578	46.630859	45.410156	27.206835	7900	26.7314	26.3043	27.6268	28.187	0.592465	0.750005	-0.15754	-1	-1.5115	27.206835	28.862276	0	42.2223	42.2223	69.091
2000-04-18	45.410156	45.410156	45.166016	26.774979	1600	26.7336	26.3215	27.5637	27.9853	0.433366	0.686677	-0.253312	-1	-0.431856	26.774979	28.862276	0	14.2858	14.2858	41.1348
2000-04-19	44.433594	45.410156	44.433594	26.199175	1600	26.7336	26.31	27.4626	27.7302	0.257843	0.60091	-0.343067	-1	-0.575804	26.199175	28.862276	0	0	0	14.2132
2000-04-20	45.532227	45.532227	45.166016	26.846960	2000	26.7368	26.3086	27.417	27.604	0.169063	0.514541	-0.345478	-1	0.647785	26.199175	28.862276	24.3245	8.73791	8.73791	7.05886
2000-04-24	45.166016	45.166016	45.166016	26.631033	1800	26.7376	26.3172	27.3588	27.465	0.0803534	0.427703	-0.34735	-1	-0.215927	26.199175	28.862276	16.2164	13.5136	13.5136	7.92084
2000-04-25	44.799805	45.288086	44.555664	26.415104	4500	26.7365	26.3273	27.2889	27.315	-0.00728883	0.340705	-0.347994	-1	-0.215929	26.199175	28.862276	8.10818	16.2163	16.2163	12.9232
2000-04-26	45.410156	45.410156	45.288086	26.774979	300	26.7412	26.3489	27.2508	27.2379	-0.0471634	0.263131	-0.310295	0	0.359875	26.199175	28.862276	21.6216	15.3154	15.3154	15.0151
2000-04-27	44.311523	44.311523	44.189453	26.127201	700	26.7422	26.3748	27.1676	27.0792	-0.129541	0.184597	-0.314138	-1	-0.647778	26.127201	28.862276	0	9.82143	9.82143	13.7725
2000-04-28	44.433594	44.433594	44.189453	26.199175	1400	26.7408	26.3863	27.0959	26.9535	-0.186865	0.110304	-0.297169	0	0.071974	26.127201	28.862276	2.63152	7.96456	7.96456	11.0119
2000-05-01	44.189453	44.433594	43.823242	26.055223	300	26.7372	26.4007	27.0188	26.8252	-0.24113	0.0400176	-0.281147	0	-0.143952	26.055223	28.862276	0	0.869545	0.869545	6.17645
2000-05-02	45.898438	45.898438	45.898438	27.062880	300	26.7372	26.4353	27.022	26.8591	-0.200515	-0.0080888	-0.192426	1	1.00766	26.055223	28.862276	35.8973	12.931	12.931	7.26741
2000-05-03	45.410156	45.410156	45.410156	26.774979	400	26.734	26.4612	27.0037	26.8471	-0.189375	-0.044346	-0.145029	0	-0.287901	26.055223	28.790300	26.3157	20.6896	20.6896	11.5273
2000-05-04	45.654297	45.654297	44.921875	26.918934	2100	26.7314	26.4871	26.9975	26.8574	-0.167005	-0.0688779	-0.0981275	1	0.143955	26.055223	28.718332	32.4324	31.5789	31.5789	21.6763
2000-05-05	45.166016	45.898438	45.166016	26.631033	2000	26.7286	26.5159	26.9703	26.825	-0.170543	-0.0892109	-0.0813319	0	-0.287901	26.055223	27.206835	50.0003	32.9671	32.9671	28.0374
2000-05-08	45.898438	46.142578	45.898438	27.062880	800	26.7293	26.5619	26.9772	26.859	-0.136921	-0.098753	-0.0381684	1	0.431847	26.055223	27.062880	100	50.7463	50.7463	36.7647
2000-05-09	46.997070	47.485352	46.997070	27.710669	1700	26.7361	26.644	27.0315	26.9807	-0.057344	-0.0904712	0.0331272	1	0.647789	26.055223	27.710669	100	84.9058	84.9058	51.6588
2000-05-10	47.485352	47.851563	46.875000	27.998568	1000	26.7437	26.7376	27.1031	27.1261	0.0286227	-0.0666524	0.0952751	1	0.287899	26.055223	27.998568	100	100	100	77.7174
2000-05-11	46.508789	47.485352	46.508789	27.422758	3800	26.7469	26.8225	27.1268	27.1685	0.0497158	-0.0433788	0.0930946	0	-0.57581	26.055223	27.998568	70.3702	89.6103	89.6103	91.7526
2000-05-12	48.339844	48.583984	48.339844	28.502398	1400	26.757	26.9132	27.2287	27.359	0.1518	-0.00434293	0.156143	1	1.07964	26.055223	28.502398	100	90.909	90.909	93.0131
2000-05-15	47.851563	48.461914	47.851563	28.214502	3200	26.7624	27.0024	27.3017	27.4812	0.207085	0.0379427	0.169142	1	-0.287896	26.055223	28.502398	88.2356	87.3685	87.3685	89.2307
2000-05-16	48.583984	48.583984	47.729492	28.646345	1300	26.7699	27.0917	27.4013	27.6477	0.282488	0.0868518	0.195637	1	0.431843	26.055223	28.646345	100	96.1539	96.1539	91.6377
2000-05-17	47.119141	47.851563	46.997070	27.782642	12400	26.7739	27.1694	27.4296	27.667	0.269447	0.123371	0.146076	0	-0.863703	26.055223	28.646345	66.6668	84.9058	84.9058	89.5083
2000-05-18	47.973633	47.973633	47.363281	28.286472	900	26.7779	27.2515	27.4931	27.7555	0.296349	0.157966	0.138383	0	0.50383	26.055223	28.646345	86.1113	84.2594	84.2594	88.3649
2000-05-19	47.607422	47.607422	47.607422	28.070547	400	26.7851	27.3234	27.5358	27.8005	0.296825	0.185738	0.111087	0	-0.215925	26.631033	28.646345	71.4288	75.0002	75.0002	81.5288
2000-05-22	48.095703	48.095703	48.095703	28.358456	1100	26.798	27.404	27.5968	27.8802	0.316782	0.211947	0.104835	0	0.287909	26.631033	28.646345	85.7149	81.5221	81.5221	80.3336
2000-05-23	48.095703	48.461914	47.485352	28.358456	3000	26.8146	27.4875	27.6532	27.9485	0.328808	0.235319	0.0934891	0	0	26.631033	28.646345	85.7149	80.9529	80.9529	78.9859
2000-05-24	48.339844	48.339844	47.607422	28.502398	12500	26.8354	27.571	27.7161	28.0276	0.345966	0.257449	0.0885173	0	0.143942	26.631033	28.646345	92.8573	88.0957	88.0957	83.462
2000-05-25	48.095703	48.095703	47.241211	28.358456	2700	26.8542	27.6516	27.7637	28.0749	0.343983	0.274756	0.0692276	0	-0.143942	27.062880	28.646345	81.819	87.18	87.18	85.3664
2000-05-26	46.386719	46.386719	45.410156	27.350788	9500	26.8657	27.692	27.7331	27.9715	0.258126	0.27143	-0.0133036	-1	-1.00767	27.350788	28.646345	0	64.7063	64.7063	80.87
2000-05-30	45.776367	45.776367	44.921875	26.990906	1000	26.8711	27.7049	27.6781	27.8314	0.159209	0.248986	-0.0897767	-1	-0.359882	26.990906	28.646345	0	28.5718	28.5718	62.2014
2000-05-31	45.410156	45.410156	45.043945	26.774979	1100	26.8747	27.7222	27.6112	27.6805	0.0626703	0.211722	-0.149052	-1	-0.215927	26.774979	28.646345	0	0	0	31.3134
2000-06-01	45.898438	45.898438	45.898438	27.062880	400	26.8804	27.7323	27.5706	27.5922	0.00928701	0.171235	-0.161948	-1	0.287901	26.774979	28.646345	15.3845	5.33331	5.33331	10.7318
2000-06-02	47.729492	47.729492	46.997070	28.142511	1100	26.8873	27.7337	27.613	27.6708	0.0534811	0.147685	-0.0942035	1	1.07963	26.774979	28.646345	73.0767	29.4871	29.4871	12.2727
2000-06-05	47.363281	48.339844	47.363281	27.926592	4100	26.8923	27.7222	27.6362	27.7074	0.0702722	0.132202	-0.0619298	1	-0.215919	26.774979	28.646345	61.5386	49.9999	49.9999	28.5714
2000-06-06	48.583984	48.583984	48.583984	28.646345	200	26.9002	27.7193	27.711	27.8415	0.140043	0.13377	0.00627283	1	0.719753	26.774979	28.646345	100	78.2051	78.2051	52.564
2000-06-07	49.560547	49.560547	47.851563	29.222160	600	26.9114	27.7337	27.823	28.0388	0.239045	0.154825	0.0842197	1	0.575815	26.774979	29.222160	100	88.3722	88.3722	72.7273
2000-06-08	49.560547	49.804688	49.560547	29.222160	500	26.9211	27.7539	27.9266	28.2078	0.313886	0.186637	0.127249	1	0	26.774979	29.222160	100	100	100	89.5349
2000-06-09	49.560547	49.560547	48.339844	29.222160	700	26.929	27.7769	28.0226	28.3527	0.368946	0.223099	0.145847	1	0	26.774979	29.222160	100	100	100	96.4539
2000-06-12	48.828125	49.316406	48.339844	28.790300	4100	26.9337	27.7913	28.0794	28.4152	0.373428	0.253165	0.120263	0	-0.43186	26.774979	29.222160	82.3528	94.1176	94.1176	97.9866
2000-06-13	49.072266	49.560547	49.072266	28.934259	1600	26.9373	27.7942	28.1428	28.4894	0.384169	0.279366	0.104803	0	0.143959	26.774979	29.222160	88.2354	90.1961	90.1961	94.7712
2000-06-14	49.804688	49.804688	49.804688	29.366106	100	26.9459	27.8086	28.2334	28.6146	0.422655	0.308024	0.114632	1	0.431847	26.774979	29.366106	100	90.3846	90.3846	91.5584
2000-06-15	48.828125	50.292969	48.828125	28.790300	2700	26.9546	27.8114	28.2746	28.6397	0.402058	0.326831	0.0752278	0	-0.575806	26.774979	29.366106	77.7778	88.6793	88.6793	89.7436
2000-06-16	49.560547	49.804688	49.560547	29.222160	47700	26.965	27.8345	28.3448	28.7229	0.41579	0.344622	0.0711674	0	0.43186	26.774979	29.366106	94.4447	90.7408	90.7408	89.9371
2000-06-19	49.316406	49.316406	47.851563	29.078211	4100	26.9747	27.846	28.3991	28.7737	0.410326	0.357763	0.0525633	0	-0.143949	26.774979	29.366106	88.8892	87.0372	87.0372	88.82
2000-06-20	49.194336	49.194336	49.194336	29.006227	200	26.9808	27.8532	28.4441	28.8069	0.395628	0.365336	0.0302917	0	-0.071984	27.062880	29.366106	84.375	89.4233	89.4233	89.0626
2000-06-21	47.851563	48.583984	47.851563	28.214502	2600	26.9808	27.8546	28.4271	28.7223	0.316446	0.355558	-0.0391124	-1	-0.791725	27.926592	29.366106	20.0005	71.5912	71.5912	83.3335
2000-06-22	47.851563	47.851563	47.851563	28.214502	100	26.9855	27.8489	28.4114	28.6497	0.250802	0.334607	-0.0838048	-1	0	27.926592	29.366106	20.0005	48.6114	48.6114	72.3487
2000-06-23	47.851563	47.851563	47.851563	28.214502	700	26.9902	27.8359	28.3968	28.5876	0.196514	0.306988	-0.110474	-1	0	28.214502	29.366106	0	14.2861	14.2861	49.0744
2000-06-26	47.241211	47.851563	46.997070	27.854616	400	26.9949	27.8172	28.3566	28.4829	0.123032	0.270197	-0.147165	-1	-0.359886	27.854616	29.366106	0	7.01773	7.01773	25.4057
2000-06-27	47.119141	47.851563	47.119141	27.782642	4700	27.0028	27.7985	28.3141	28.3828	0.058317	0.227821	-0.169504	-1	-0.071974	27.782642	29.366106	0	0	0	6.97693
2000-06-28	48.095703	48.583984	47.973633	28.358456	1500	27.0172	27.8215	28.3174	28.3793	0.0528838	0.192834	-0.13995	0	0.575814	27.782642	29.366106	36.3642	12.3079	12.3079	6.62996
2000-06-29	48.706055	48.706055	47.851563	28.718332	700	27.0291	27.8604	28.3471	28.4278	0.0767324	0.169613	-0.0928809	1	0.359876	27.782642	29.366106	59.0913	31.8185	31.8185	15.2633
2000-06-30	49.072266	49.072266	48.583984	28.934259	600	27.0456	27.9151	28.3906	28.5001	0.111768	0.158044	-0.0462765	1	0.215927	27.782642	29.366106	72.7277	56.0611	56.0611	33.5029
2000-07-03	48.583984	49.072266	48.339844	28.646345	1300	27.0604	27.9511	28.4095	28.521	0.114976	0.14943	-0.0344547	1	-0.287914	27.782642	29.366106	54.5452	62.1214	62.1214	50.0003
2000-07-05	49.316406	49.804688	48.583984	29.078211	4100	27.074	28	28.4591	28.6006	0.15063	0.14967	0.000959473	1	0.431866	27.782642	29.222160	90.0002	71.8751	71.8751	63.2656
2000-07-06	49.072266	49.804688	49.072266	28.934259	300	27.0863	28.0504	28.4943	28.6483	0.165364	0.152809	0.0125549	1	-0.143952	27.782642	29.222160	80.0002	74.1936	74.1936	69.271
2000-07-07	49.560547	49.560547	49.072266	29.222160	700	27.1028	28.0993	28.5482	28.7303	0.19799	0.161845	0.0361446	1	0.287901	27.782642	29.222160	100	90.0001	90.0001	78.4947
2000-07-10	49.438477	49.438477	48.706055	29.150179	400	27.1176	28.1598	28.5928	28.7902	0.215553	0.172587	0.0429662	1	-0.071981	27.782642	29.222160	94.9996	91.6666	91.6666	85.1649
2000-07-11	49.194336	49.316406	49.194336	29.006227	500	27.1345	28.2159	28.6234	28.8211	0.215374	0.181144	0.0342294	0	-0.143952	27.782642	29.222160	84.9996	93.3331	93.3331	91.6666
2000-07-12	49.926758	49.926758	49.316406	29.438086	26600	27.1507	28.2836	28.6837	28.9092	0.247229	0.194361	0.0528677	1	0.431859	27.782642	29.438086	100	93.6506	93.6506	92.896
2000-07-13	49.194336	49.316406	48.706055	29.006227	4500	27.1644	28.3225	28.7076	28.9231	0.234919	0.202473	0.0324463	0	-0.431859	27.782642	29.438086	73.9128	86.3634	86.3634	91.0051
2000-07-14	49.194336	49.194336	49.072266	29.006227	300	27.182	28.3671	28.7297	28.935	0.222597	0.206498	0.0160997	0	0	27.782642	29.438086	73.9128	82.6085	82.6085	87.3735
2000-07-17	49.560547	49.560547	49.560547	29.222160	300	27.1978	28.4132	28.7662	28.976	0.227632	0.210725	0.0169078	1	0.215933	27.782642	29.438086	86.9566	78.2607	78.2607	82.3528
2000-07-18	50.048828	50.537109	49.804688	29.510061	2900	27.2122	28.4707	28.8213	29.0523	0.251949	0.21897	0.03298	1	0.287901	28.358456	29.510061	100	85.4838	85.4838	81.9999
2000-07-19	50.048828	50.048828	50.048828	29.510061	0	27.2241	28.5197	28.8723	29.1177	0.26813	0.228802	0.0393285	1	0	28.646345	29.510061	100	94.1177	94.1177	85.1648
2000-07-20	51.879883	52.124023	50.781250	30.589693	3200	27.2421	28.5773	28.9996	29.328	0.363876	0.255817	0.10806	1	1.07963	28.646345	30.589693	100	100	100	92.8571
2000-07-21	51.269531	51.513672	51.269531	30.229818	400	27.2561	28.6219	29.0907	29.4568	0.406036	0.28586	0.120176	1	-0.359875	28.646345	30.589693	81.4817	92.4243	92.4243	95.3489
2000-07-24	52.734375	52.978516	52.246094	31.093529	2400	27.277	28.6953	29.239	29.6906	0.50334	0.329356	0.173984	1	0.863711	28.934259	31.093529	100	94.0477	94.0477	95.122
2000-07-25	53.100586	54.199219	52.734375	31.309456	3900	27.2982	28.7514	29.3924	29.9219	0.591065	0.381698	0.209367	1	0.215927	28.934259	31.309456	100	94.4445	94.4445	93.7501
2000-07-26	53.466797	53.466797	52.612305	31.525377	3200	27.322	28.8177	29.5504	30.151	0.670283	0.439415	0.230868	1	0.215921	29.006227	31.525377	100	100	100	96.3236
2000-07-27	52.734375	53.710938	52.734375	31.093529	2300	27.3436	28.8666	29.6647	30.2856	0.690261	0.489584	0.200677	0	-0.431848	29.006227	31.525377	82.8574	94.1748	94.1748	96.22
2000-07-28	51.757813	53.222656	51.757813	30.517725	1200	27.3681	28.9213	29.7279	30.3188	0.652114	0.52209	0.130024	0	-0.575804	29.006227	31.525377	60.0003	80.9526	80.9526	91.5034
2000-07-31	52.734375	52.734375	52.124023	31.093529	800	27.3904	28.9774	29.8291	30.4295	0.660728	0.549818	0.11091	0	0.575804	29.006227	31.525377	82.8574	75.2384	75.2384	83.3868
2000-08-01	52.490234	52.978516	51.757813	30.949577	5000	27.4177	29.035	29.9121	30.5038	0.648464	0.569547	0.0789171	0	-0.143952	29.006227	31.525377	77.1431	73.3336	73.3336	76.5082
2000-08-02	52.490234	52.490234	52.490234	30.949577	0	27.4487	29.0868	29.9889	30.5674	0.631466	0.581931	0.049535	0	0	29.006227	31.525377	77.1431	79.0479	79.0479	75.8733
2000-08-03	52.734375	52.734375	52.001953	31.093529	1800	27.4731	29.1415	30.0707	30.6426	0.622435	0.590032	0.0324034	0	0.143952	29.222160	31.525377	81.2502	78.4316	78.4316	76.9233
2000-08-04	52.734375	52.734375	52.734375	31.093529	0	27.4998	29.1934	30.1465	30.707	0.608267	0.593679	0.0145878	0	0	29.510061	31.525377	78.5717	78.9476	78.9476	78.8082
2000-08-07	54.565430	54.565430	53.710938	32.173164	1000	27.5322	29.2697	30.2966	30.9165	0.676359	0.610215	0.066144	1	1.07963	29.510061	32.173164	100	87.629	87.629	81.6329
2000-08-08	54.443359	54.443359	54.321289	32.101185	400	27.5628	29.3647	30.4303	31.0857	0.716258	0.631423	0.0848343	1	-0.071979	30.229818	32.173164	96.2961	92.3913	92.3913	86.2678
2000-08-09	53.161621	53.161621	53.161621	31.345440	100	27.5892	29.4518	30.4981	31.1228	0.679067	0.640952	0.0381154	0	-0.755745	30.229818	32.173164	57.4073	86.2636	86.2636	88.75
2000-08-10	53.955078	53.955078	53.466797	31.813286	400	27.6166	29.5525	30.5955	31.2215	0.679512	0.648664	0.0308482	0	0.467846	30.517725	32.173164	78.2609	77.2726	77.2726	85.7692
2000-08-11	53.833008	53.833008	53.833008	31.741306	100	27.6435	29.6461	30.6804	31.2957	0.666375	0.652206	0.0141688	0	-0.07198	30.517725	32.173164	73.9128	69.1779	69.1779	78.2157
2000-08-14	53.894043	54.199219	53.588867	31.777302	1500	27.6671	29.7188	30.7616	31.3645	0.65136	0.652037	-0.0006771	0	0.035996	30.517725	32.173164	76.0872	76.0869	76.0869	74.2008
2000-08-15	54.565430	54.565430	54.565430	32.173164	1200	27.6912	29.8037	30.8662	31.48	0.663752	0.65438	0.00937175	1	0.395862	30.517725	32.173164	100	83.3333	83.3333	76.0663
2000-08-16	55.053711	55.908203	54.931641	32.461067	52400	27.7143	29.88	30.9843	31.6202	0.688863	0.661277	0.0275863	1	0.287903	30.517725	32.461067	100	92.4658	92.4658	84.1232
2000-08-17	55.419922	55.664063	55.084179	32.676994	46200	27.7409	29.9491	31.1097	31.7712	0.717912	0.672604	0.045308	1	0.215927	30.949577	32.676994	100	100	100	92.1297
2000-08-18	55.297852	55.297852	54.687500	32.605022	2000	27.7643	30.0168	31.2205	31.8903	0.726748	0.683432	0.0433154	0	-0.071972	30.949577	32.676994	95.8335	98.6667	98.6667	97.0721
2000-08-21	54.199219	54.443359	53.955078	31.957235	34500	27.7888	30.0715	31.275	31.8998	0.673713	0.681489	-0.00777521	0	-0.647787	30.949577	32.676994	58.3332	84.7223	84.7223	94.5702
2000-08-22	54.565430	54.687500	53.833008	32.173164	500	27.8132	30.1391	31.3416	31.9389	0.64171	0.673533	-0.0318231	0	0.215929	31.093529	32.676994	68.1818	74.2857	74.2857	86.1752
2000-08-23	54.931641	55.053711	54.687500	32.389088	3100	27.837	30.2082	31.4192	32.0032	0.626547	0.664136	-0.0375884	0	0.215924	31.093529	32.676994	81.818	69.1175	69.1175	76.1905
2000-08-24	54.077148	55.053711	54.077148	31.885260	5000	27.8568	30.2586	31.4537	31.9864	0.567337	0.644776	-0.0774394	-1	-0.503828	31.345440	32.676994	40.5406	64.7999	64.7999	69.576
2000-08-25	54.687500	54.687500	53.955078	32.245140	1100	27.8794	30.3277	31.5123	32.0233	0.543189	0.624459	-0.0812693	0	0.35988	31.345440	32.676994	67.5677	64.4067	64.4067	66.2268
2000-08-28	54.931641	55.175781	54.199219	32.389088	1900	27.9018	30.391	31.5773	32.0756	0.529563	0.60548	-0.0759163	1	0.143948	31.345440	32.676994	78.3782	62.1622	62.1622	63.8418
2000-08-29	53.955078	54.931641	52.978516	31.813286	14900	27.9212	30.4457	31.5947	32.0381	0.46692	0.577768	-0.110848	-1	-0.575802	31.741306	32.676994	7.69274	56.0001	56.0001	61.0942
2000-08-30	52.001953	52.978516	50.781250	30.661673	3300	27.9342	30.4789	31.5256	31.8415	0.320653	0.526345	-0.205692	-1	-1.15161	30.661673	32.676994	0	26.0505	26.0505	47.2728
2000-08-31	51.025391	52.246094	50.781250	30.085863	19900	27.9435	30.5163	31.419	31.5907	0.156468	0.452369	-0.295901	-1	-0.57581	30.085863	32.676994	0	1.29878	1.29878	23.8607
2000-09-01	51.269531	52.246094	51.269531	30.229818	8700	27.9561	30.5566	31.3309	31.3963	0.0375339	0.369402	-0.331868	-1	0.143955	30.085863	32.676994	5.55568	2.00005	2.00005	7.82247
2000-09-05	52.612305	52.978516	51.940918	31.021549	700	27.973	30.6127	31.308	31.3427	0.00708221	0.296938	-0.289856	0	0.791731	30.085863	32.676994	36.1111	13.8889	13.8889	6.31584
2000-09-06	51.269531	52.246094	51.147461	30.229818	3900	27.9838	30.6602	31.2281	31.1837	-0.0800147	0.221548	-0.301562	-1	-0.791731	30.085863	32.676994	5.55568	15.7408	15.7408	10.7596
2000-09-07	51.757813	51.757813	50.659180	30.517725	2900	27.9993	30.7149	31.1755	31.0886	-0.124374	0.152363	-0.276738	0	0.287907	30.085863	32.605022	17.1431	19.6263	19.6263	16.4087
2000-09-08	51.513672	51.513672	50.415039	30.373768	12200	28.013	30.7552	31.1161	30.9865	-0.169195	0.0880515	-0.257247	0	-0.143957	30.085863	32.389088	12.5001	11.6506	11.6506	15.7234
2000-09-11	51.391602	51.513672	50.537109	30.301796	3000	28.0281	30.7869	31.0558	30.8887	-0.208125	0.0288163	-0.236941	0	-0.071972	30.085863	32.389088	9.37525	13.1315	13.1315	14.8869
2000-09-12	50.109863	50.781250	50.048828	29.546047	1600	28.0405	30.7991	30.944	30.6969	-0.296541	-0.0362551	-0.260286	-1	-0.755749	29.546047	32.389088	0	6.76339	6.76339	10.4748
2000-09-13	50.109863	50.109863	50.109863	29.546047	0	28.0551	30.8171	30.8404	30.5325	-0.362433	-0.101491	-0.260943	-1	0	29.546047	32.389088	0	2.70278	2.70278	7.33665
2000-09-14	50.537109	51.147461	50.537109	29.797968	2600	28.0691	30.8315	30.7632	30.4275	-0.389832	-0.159159	-0.230673	0	0.251921	29.546047	32.389088	8.86097	2.95366	2.95366	4.05414
2000-09-15	51.269531	51.391602	49.804688	30.229818	13100	28.0831	30.8574	30.7237	30.3993	-0.372406	-0.201808	-0.170598	0	0.43185	29.546047	32.389088	24.0507	10.9706	10.9706	5.60353
2000-09-18	49.072266	50.262402	49.072266	28.934259	4400	28.0918	30.8517	30.5911	30.19	-0.457859	-0.253018	-0.20484	-1	-1.29556	28.934259	31.813286	0	10.9245	10.9245	8.2866
2000-09-19	48.706055	49.316406	48.339844	28.718332	13000	28.0975	30.8431	30.4524	29.9798	-0.536816	-0.309778	-0.227038	-1	-0.215927	28.718332	31.021549	0	8.52021	8.52021	10.172
